unique_id,ds,y
PRODUCT_A,2022-05-20,87.74265645022531
PRODUCT_A,2022-05-21,110.73949446040052
PRODUCT_A,2022-05-22,131.8431253137767
PRODUCT_A,2022-05-23,121.20051106945863
PRODUCT_A,2022-05-24,119.40880017926504
PRODUCT_A,2022-05-25,102.49828239876759
PRODUCT_A,2022-05-26,94.35568643075082
PRODUCT_A,2022-05-27,88.19233421737357
PRODUCT_A,2022-05-28,103.48002146132762
PRODUCT_A,2022-05-29,128.39722910981814
PRODUCT_A,2022-05-30,131.20296034779972
PRODUCT_A,2022-05-31,120.21820487770229
PRODUCT_A,2022-06-01,103.41121921437923
PRODUCT_A,2022-06-02,87.52655820334078
PRODUCT_A,2022-06-03,96.01846599693809
PRODUCT_A,2022-06-04,112.02777663261155
PRODUCT_A,2022-06-05,122.69587393097089
PRODUCT_A,2022-06-06,139.52701927672655
PRODUCT_A,2022-06-07,121.81501496990072
PRODUCT_A,2022-06-08,96.20257042024998
PRODUCT_A,2022-06-09,94.68955959377135
PRODUCT_A,2022-06-10,90.46389889936556
PRODUCT_A,2022-06-11,114.97794702419897
PRODUCT_A,2022-06-12,132.54071865550847
PRODUCT_A,2022-06-13,126.57484486861328
PRODUCT_A,2022-06-14,124.74284075093226
PRODUCT_A,2022-06-15,104.7031022803151
PRODUCT_A,2022-06-16,95.99720208994363
PRODUCT_A,2022-06-17,105.30138190314096
PRODUCT_A,2022-06-18,110.2956931648415
PRODUCT_A,2022-06-19,123.4591696780531
PRODUCT_A,2022-06-20,126.71079405161308
PRODUCT_A,2022-06-21,116.32701841925234
PRODUCT_A,2022-06-22,102.73379883793098
PRODUCT_A,2022-06-23,94.07277090342349
PRODUCT_A,2022-06-24,97.68098072589005
PRODUCT_A,2022-06-25,116.13865972940452
PRODUCT_A,2022-06-26,127.7729696985988
PRODUCT_A,2022-06-27,138.90614632489624
PRODUCT_A,2022-06-28,119.56289541725863
PRODUCT_A,2022-06-29,117.20026295731846
PRODUCT_A,2022-06-30,95.97545750753426
PRODUCT_A,2022-07-01,92.49184868652763
PRODUCT_A,2022-07-02,107.12839073328799
PRODUCT_A,2022-07-03,130.60043205479462
PRODUCT_A,2022-07-04,131.0012717518495
PRODUCT_A,2022-07-05,124.93629179327826
PRODUCT_A,2022-07-06,106.44571498660747
PRODUCT_A,2022-07-07,92.96308594479383
PRODUCT_A,2022-07-08,93.0237776176361
PRODUCT_A,2022-07-09,105.38872683953394
PRODUCT_A,2022-07-10,126.43560495761268
PRODUCT_A,2022-07-11,136.8806893894651
PRODUCT_A,2022-07-12,122.9168677828377
PRODUCT_A,2022-07-13,98.3309427095487
PRODUCT_A,2022-07-14,94.67324487670321
PRODUCT_A,2022-07-15,99.66444284599106
PRODUCT_A,2022-07-16,109.02378552132615
PRODUCT_A,2022-07-17,129.91691498704418
PRODUCT_A,2022-07-18,133.3698487494467
PRODUCT_A,2022-07-19,116.61165731240243
PRODUCT_A,2022-07-20,106.82868314421891
PRODUCT_A,2022-07-21,97.09137261865745
PRODUCT_A,2022-07-22,103.63322190259268
PRODUCT_A,2022-07-23,119.19219270187547
PRODUCT_A,2022-07-24,122.74005235690016
PRODUCT_A,2022-07-25,128.8697896970102
PRODUCT_A,2022-07-26,125.38179487696823
PRODUCT_A,2022-07-27,108.08878583640792
PRODUCT_A,2022-07-28,97.34279815771535
PRODUCT_A,2022-07-29,117.961732879359
PRODUCT_A,2022-07-30,117.25774473453593
PRODUCT_A,2022-07-31,135.7863371369577
PRODUCT_A,2022-08-01,138.80903345342077
PRODUCT_A,2022-08-02,126.5436845368228
PRODUCT_A,2022-08-03,104.42361959801403
PRODUCT_A,2022-08-04,99.04251556802055
PRODUCT_A,2022-08-05,95.31405909276627
PRODUCT_A,2022-08-06,113.6993088867386
PRODUCT_A,2022-08-07,128.1618009362779
PRODUCT_A,2022-08-08,134.92850507225532
PRODUCT_A,2022-08-09,135.34013085303022
PRODUCT_A,2022-08-10,97.14374959762539
PRODUCT_A,2022-08-11,99.15908015679574
PRODUCT_A,2022-08-12,91.59471554887494
PRODUCT_A,2022-08-13,113.00385233086062
PRODUCT_A,2022-08-14,136.51348139962934
PRODUCT_A,2022-08-15,135.32064421017014
PRODUCT_A,2022-08-16,118.85822386938554
PRODUCT_A,2022-08-17,103.38366675365367
PRODUCT_A,2022-08-18,99.60587768896565
PRODUCT_A,2022-08-19,96.4865714856066
PRODUCT_A,2022-08-20,116.92591434708682
PRODUCT_A,2022-08-21,131.77669735368065
PRODUCT_A,2022-08-22,132.2213521160327
PRODUCT_A,2022-08-23,135.44677794502707
PRODUCT_A,2022-08-24,110.60989015091243
PRODUCT_A,2022-08-25,86.5622857503732
PRODUCT_A,2022-08-26,101.55078595740815
PRODUCT_A,2022-08-27,113.01479881470355
PRODUCT_A,2022-08-28,136.29111456751144
PRODUCT_A,2022-08-29,131.99685990126738
PRODUCT_A,2022-08-30,124.63348503043481
PRODUCT_A,2022-08-31,110.44534117359355
PRODUCT_A,2022-09-01,101.4968843938808
PRODUCT_A,2022-09-02,95.09714208765122
PRODUCT_A,2022-09-03,115.13133469870989
PRODUCT_A,2022-09-04,130.13433107709463
PRODUCT_A,2022-09-05,133.17292716993117
PRODUCT_A,2022-09-06,134.51454817854417
PRODUCT_A,2022-09-07,110.42542307286543
PRODUCT_A,2022-09-08,91.34379839072407
PRODUCT_A,2022-09-09,106.16804359757307
PRODUCT_A,2022-09-10,127.89473160234695
PRODUCT_A,2022-09-11,138.15149367502457
PRODUCT_A,2022-09-12,129.32283324239862
PRODUCT_A,2022-09-13,123.7462163521763
PRODUCT_A,2022-09-14,115.21518000336263
PRODUCT_A,2022-09-15,94.58998057367437
PRODUCT_A,2022-09-16,104.27794074239905
PRODUCT_A,2022-09-17,121.63723062379903
PRODUCT_A,2022-09-18,128.83462475374716
PRODUCT_A,2022-09-19,137.1021660312288
PRODUCT_A,2022-09-20,110.44115975553109
PRODUCT_A,2022-09-21,104.23879579012696
PRODUCT_A,2022-09-22,97.34559688417144
PRODUCT_A,2022-09-23,96.30003743121276
PRODUCT_A,2022-09-24,126.40622661568023
PRODUCT_A,2022-09-25,126.7986799612035
PRODUCT_A,2022-09-26,135.67968011742184
PRODUCT_A,2022-09-27,127.78130908167628
PRODUCT_A,2022-09-28,117.04721018149836
PRODUCT_A,2022-09-29,91.90923662460914
PRODUCT_A,2022-09-30,108.83488184118124
PRODUCT_A,2022-10-01,118.77544514048913
PRODUCT_A,2022-10-02,129.521953335136
PRODUCT_A,2022-10-03,140.6705296615921
PRODUCT_A,2022-10-04,128.60301441248205
PRODUCT_A,2022-10-05,107.31986908974268
PRODUCT_A,2022-10-06,99.91766754482539
PRODUCT_A,2022-10-07,101.57260483546636
PRODUCT_A,2022-10-08,119.77197630101598
PRODUCT_A,2022-10-09,138.2202597023497
PRODUCT_A,2022-10-10,146.7702061103716
PRODUCT_A,2022-10-11,121.89874817984935
PRODUCT_A,2022-10-12,121.46623008818686
PRODUCT_A,2022-10-13,90.28832786163163
PRODUCT_A,2022-10-14,103.22035708396633
PRODUCT_A,2022-10-15,122.62608534655119
PRODUCT_A,2022-10-16,136.7946754077887
PRODUCT_A,2022-10-17,136.20673416991067
PRODUCT_A,2022-10-18,127.52732416156661
PRODUCT_A,2022-10-19,108.81616828098025
PRODUCT_A,2022-10-20,97.5820528138923
PRODUCT_A,2022-10-21,108.70740278361811
PRODUCT_A,2022-10-22,121.94968648332326
PRODUCT_A,2022-10-23,132.40527783217973
PRODUCT_A,2022-10-24,144.298340885549
PRODUCT_A,2022-10-25,130.58454275710437
PRODUCT_A,2022-10-26,115.82559328783859
PRODUCT_A,2022-10-27,104.15713054760027
PRODUCT_A,2022-10-28,100.79452698327135
PRODUCT_A,2022-10-29,117.84381359188174
PRODUCT_A,2022-10-30,140.08640357346803
PRODUCT_A,2022-10-31,143.33230257491917
PRODUCT_A,2022-11-01,129.42364692227
PRODUCT_A,2022-11-02,112.82802934955606
PRODUCT_A,2022-11-03,107.87742055629342
PRODUCT_A,2022-11-04,102.46175483307199
PRODUCT_A,2022-11-05,123.86031543808649
PRODUCT_A,2022-11-06,135.819082025051
PRODUCT_A,2022-11-07,139.6721549709846
PRODUCT_A,2022-11-08,135.50214889139608
PRODUCT_A,2022-11-09,116.84858391732169
PRODUCT_A,2022-11-10,106.03675399672358
PRODUCT_A,2022-11-11,112.42711555239153
PRODUCT_A,2022-11-12,121.70995747976865
PRODUCT_A,2022-11-13,140.7199198830647
PRODUCT_A,2022-11-14,139.6893369435225
PRODUCT_A,2022-11-15,132.10920613327067
PRODUCT_A,2022-11-16,112.55089663991251
PRODUCT_A,2022-11-17,102.93429538105282
PRODUCT_A,2022-11-18,109.35561638317388
PRODUCT_A,2022-11-19,117.99394459480607
PRODUCT_A,2022-11-20,148.25220114438594
PRODUCT_A,2022-11-21,136.69069355836035
PRODUCT_A,2022-11-22,124.8975410462592
PRODUCT_A,2022-11-23,119.47227601862065
PRODUCT_A,2022-11-24,106.88773876527276
PRODUCT_A,2022-11-25,109.98054008061882
PRODUCT_A,2022-11-26,125.70688529666454
PRODUCT_A,2022-11-27,138.2091406410928
PRODUCT_A,2022-11-28,137.71461834779856
PRODUCT_A,2022-11-29,131.82761664053484
PRODUCT_A,2022-11-30,110.77602283292813
PRODUCT_A,2022-12-01,108.28513370191592
PRODUCT_A,2022-12-02,106.60476382721608
PRODUCT_A,2022-12-03,118.91778150574913
PRODUCT_A,2022-12-04,137.1435550364311
PRODUCT_A,2022-12-05,144.74565721597492
PRODUCT_A,2022-12-06,129.11008082491676
PRODUCT_A,2022-12-07,110.53083915202488
PRODUCT_A,2022-12-08,105.10808083165581
PRODUCT_A,2022-12-09,109.04499332963982
PRODUCT_A,2022-12-10,120.99066135222576
PRODUCT_A,2022-12-11,136.87540245597393
PRODUCT_A,2022-12-12,144.32135937075384
PRODUCT_A,2022-12-13,125.16839162081838
PRODUCT_A,2022-12-14,108.08473199734365
PRODUCT_A,2022-12-15,100.77753340730317
PRODUCT_A,2022-12-16,107.2330344549057
PRODUCT_A,2022-12-17,125.56002479643885
PRODUCT_A,2022-12-18,147.087484808182
PRODUCT_A,2022-12-19,147.9295175393451
PRODUCT_A,2022-12-20,132.08923041785621
PRODUCT_A,2022-12-21,115.50707956908136
PRODUCT_A,2022-12-22,99.83721742974515
PRODUCT_A,2022-12-23,108.68781427287243
PRODUCT_A,2022-12-24,123.04230351321783
PRODUCT_A,2022-12-25,141.80440626449416
PRODUCT_A,2022-12-26,139.9851744449422
PRODUCT_A,2022-12-27,135.9657653782486
PRODUCT_A,2022-12-28,123.7459649129781
PRODUCT_A,2022-12-29,104.786173250019
PRODUCT_A,2022-12-30,111.26904830269783
PRODUCT_A,2022-12-31,128.41642640574267
PRODUCT_A,2023-01-01,138.66482084274395
PRODUCT_A,2023-01-02,145.72190131112478
PRODUCT_A,2023-01-03,133.9121045503201
PRODUCT_A,2023-01-04,117.05076058007772
PRODUCT_A,2023-01-05,101.94503481239481
PRODUCT_A,2023-01-06,109.86315030286656
PRODUCT_A,2023-01-07,127.93580764278406
PRODUCT_A,2023-01-08,148.40675098051636
PRODUCT_A,2023-01-09,149.8779027718678
PRODUCT_A,2023-01-10,145.09516457333825
PRODUCT_A,2023-01-11,113.20575201226272
PRODUCT_A,2023-01-12,110.65179665464463
PRODUCT_A,2023-01-13,111.13741919963233
PRODUCT_A,2023-01-14,136.87494059201487
PRODUCT_A,2023-01-15,137.58965125413482
PRODUCT_A,2023-01-16,141.36304916990676
PRODUCT_A,2023-01-17,131.81239879792977
PRODUCT_A,2023-01-18,106.90312094452229
PRODUCT_A,2023-01-19,104.14152810200653
PRODUCT_A,2023-01-20,106.90515560254151
PRODUCT_A,2023-01-21,127.15800459767611
PRODUCT_A,2023-01-22,143.82003229916512
PRODUCT_A,2023-01-23,155.42262231625915
PRODUCT_A,2023-01-24,140.04159095544952
PRODUCT_A,2023-01-25,115.11819102712869
PRODUCT_A,2023-01-26,102.75833959303763
PRODUCT_A,2023-01-27,113.64052450721199
PRODUCT_A,2023-01-28,120.28497936956045
PRODUCT_A,2023-01-29,151.74865598892052
PRODUCT_A,2023-01-30,152.41907846315524
PRODUCT_A,2023-01-31,133.4237032433641
PRODUCT_A,2023-02-01,109.91714639935469
PRODUCT_A,2023-02-02,114.49988455997533
PRODUCT_A,2023-02-03,111.0883391627851
PRODUCT_A,2023-02-04,133.5553367038995
PRODUCT_A,2023-02-05,135.09933360504567
PRODUCT_A,2023-02-06,144.00511248414904
PRODUCT_A,2023-02-07,136.27590974184793
PRODUCT_A,2023-02-08,119.19783175300319
PRODUCT_A,2023-02-09,105.96030507112089
PRODUCT_A,2023-02-10,115.2553977901544
PRODUCT_A,2023-02-11,122.50826273648894
PRODUCT_A,2023-02-12,142.83968421328046
PRODUCT_A,2023-02-13,148.08357549684624
PRODUCT_A,2023-02-14,139.30199515291915
PRODUCT_A,2023-02-15,123.0011129139923
PRODUCT_A,2023-02-16,103.06753170869683
PRODUCT_A,2023-02-17,104.95068701410753
PRODUCT_A,2023-02-18,134.71485873226302
PRODUCT_A,2023-02-19,145.69326143765292
PRODUCT_A,2023-02-20,144.21977439487307
PRODUCT_A,2023-02-21,144.96567059960637
PRODUCT_A,2023-02-22,120.50152143438048
PRODUCT_A,2023-02-23,115.06733782757416
PRODUCT_A,2023-02-24,113.43896001420563
PRODUCT_A,2023-02-25,139.11032398655013
PRODUCT_A,2023-02-26,153.2885053293404
PRODUCT_A,2023-02-27,147.1974960746293
PRODUCT_A,2023-02-28,142.54787521613594
PRODUCT_A,2023-03-01,123.63013775021135
PRODUCT_A,2023-03-02,116.49411943428612
PRODUCT_A,2023-03-03,108.75686004362329
PRODUCT_A,2023-03-04,132.71695140150095
PRODUCT_A,2023-03-05,150.28403329074106
PRODUCT_A,2023-03-06,140.12872912427795
PRODUCT_A,2023-03-07,132.25383763740365
PRODUCT_A,2023-03-08,110.68720685285344
PRODUCT_A,2023-03-09,108.78403721377042
PRODUCT_A,2023-03-10,117.64929836487306
PRODUCT_A,2023-03-11,137.27858910135745
PRODUCT_A,2023-03-12,145.8424944979614
PRODUCT_A,2023-03-13,157.54561402361932
PRODUCT_A,2023-03-14,131.74973264902746
PRODUCT_A,2023-03-15,112.84656528424757
PRODUCT_A,2023-03-16,110.33344263087922
PRODUCT_A,2023-03-17,116.46202406995852
PRODUCT_A,2023-03-18,130.08343983977542
PRODUCT_A,2023-03-19,135.61491983503262
PRODUCT_A,2023-03-20,149.43704583756775
PRODUCT_A,2023-03-21,132.608002176946
PRODUCT_A,2023-03-22,125.19194996454291
PRODUCT_A,2023-03-23,112.92428209521539
PRODUCT_A,2023-03-24,110.32240763299393
PRODUCT_A,2023-03-25,128.15768873293212
PRODUCT_A,2023-03-26,141.13617246515597
PRODUCT_A,2023-03-27,150.04936028813495
PRODUCT_A,2023-03-28,144.38617102134586
PRODUCT_A,2023-03-29,117.39506672808442
PRODUCT_A,2023-03-30,114.09163318168947
PRODUCT_A,2023-03-31,112.85062821213724
PRODUCT_A,2023-04-01,127.24276889767359
PRODUCT_A,2023-04-02,146.37719801419667
PRODUCT_A,2023-04-03,145.66665390177278
PRODUCT_A,2023-04-04,137.32232263147316
PRODUCT_A,2023-04-05,116.81441723618622
PRODUCT_A,2023-04-06,121.87513600805104
PRODUCT_A,2023-04-07,116.15834380322752
PRODUCT_A,2023-04-08,128.18861525839094
PRODUCT_A,2023-04-09,148.4623591070093
PRODUCT_A,2023-04-10,150.7613350047846
PRODUCT_A,2023-04-11,139.4658308999123
PRODUCT_A,2023-04-12,126.354749938717
PRODUCT_A,2023-04-13,116.31915863307498
PRODUCT_A,2023-04-14,113.80963004468568
PRODUCT_A,2023-04-15,129.28826133449903
PRODUCT_A,2023-04-16,146.4973108069494
PRODUCT_A,2023-04-17,140.29347916892965
PRODUCT_A,2023-04-18,133.47483332595405
PRODUCT_A,2023-04-19,130.59839751509085
PRODUCT_A,2023-04-20,121.2365683897137
PRODUCT_A,2023-04-21,115.69706532432515
PRODUCT_A,2023-04-22,135.53024709236982
PRODUCT_A,2023-04-23,149.908929804794
PRODUCT_A,2023-04-24,167.67759877425314
PRODUCT_A,2023-04-25,147.12877293348907
PRODUCT_A,2023-04-26,123.60454795983482
PRODUCT_A,2023-04-27,108.71413735857402
PRODUCT_A,2023-04-28,109.39012366018862
PRODUCT_A,2023-04-29,134.14489019579682
PRODUCT_A,2023-04-30,145.05103504502426
PRODUCT_A,2023-05-01,145.6520359233574
PRODUCT_A,2023-05-02,138.7781436944719
PRODUCT_A,2023-05-03,119.31650563853502
PRODUCT_A,2023-05-04,122.40765747630803
PRODUCT_A,2023-05-05,122.31066378559176
PRODUCT_A,2023-05-06,133.5678185492462
PRODUCT_A,2023-05-07,156.71261920526464
PRODUCT_A,2023-05-08,153.63025574895295
PRODUCT_A,2023-05-09,138.1846968484116
PRODUCT_A,2023-05-10,132.81997578232367
PRODUCT_A,2023-05-11,117.14660925873737
PRODUCT_A,2023-05-12,113.19634396858166
PRODUCT_A,2023-05-13,133.13609810478096
PRODUCT_A,2023-05-14,145.41491698325947
PRODUCT_A,2023-05-15,146.80952529526203
PRODUCT_A,2023-05-16,147.60211533208155
PRODUCT_A,2023-05-17,135.2315483376954
PRODUCT_A,2023-05-18,107.93933091058744
PRODUCT_A,2023-05-19,121.67753066303553
PRODUCT_A,2023-05-20,131.31468838895842
PRODUCT_A,2023-05-21,147.83749107072848
PRODUCT_A,2023-05-22,151.2416640682582
PRODUCT_A,2023-05-23,139.1313834853926
PRODUCT_A,2023-05-24,126.40718301443727
PRODUCT_A,2023-05-25,111.25752793699709
PRODUCT_A,2023-05-26,120.69507834785131
PRODUCT_A,2023-05-27,134.7968204266904
PRODUCT_A,2023-05-28,149.55848749458937
PRODUCT_A,2023-05-29,150.14592511861366
PRODUCT_A,2023-05-30,141.0475904203194
PRODUCT_A,2023-05-31,130.42164074321127
PRODUCT_A,2023-06-01,118.39697419654324
PRODUCT_A,2023-06-02,114.93512773432808
PRODUCT_A,2023-06-03,136.0247822404508
PRODUCT_A,2023-06-04,154.99027308514982
PRODUCT_A,2023-06-05,146.81682676258387
PRODUCT_A,2023-06-06,147.12835777442913
PRODUCT_A,2023-06-07,123.81167555872267
PRODUCT_A,2023-06-08,119.22549134075601
PRODUCT_A,2023-06-09,116.48671791497769
PRODUCT_A,2023-06-10,126.98381994935178
PRODUCT_A,2023-06-11,143.57573501824376
PRODUCT_A,2023-06-12,155.88438764086678
PRODUCT_A,2023-06-13,146.19027906050624
PRODUCT_A,2023-06-14,123.08332096729923
PRODUCT_A,2023-06-15,120.04557003104614
PRODUCT_A,2023-06-16,112.4755231257135
PRODUCT_A,2023-06-17,136.15794119880752
PRODUCT_A,2023-06-18,146.138475948216
PRODUCT_A,2023-06-19,152.86489210791788
PRODUCT_A,2023-06-20,145.60876964784927
PRODUCT_A,2023-06-21,123.78294700576988
PRODUCT_A,2023-06-22,115.40993975537901
PRODUCT_A,2023-06-23,126.29469722249993
PRODUCT_A,2023-06-24,134.08399058379692
PRODUCT_A,2023-06-25,156.85212724672274
PRODUCT_A,2023-06-26,150.9556481130097
PRODUCT_A,2023-06-27,148.50090692021402
PRODUCT_A,2023-06-28,135.7729666748485
PRODUCT_A,2023-06-29,105.45460471526052
PRODUCT_A,2023-06-30,117.75886663844479
PRODUCT_A,2023-07-01,140.3339203066851
PRODUCT_A,2023-07-02,152.13854949555153
PRODUCT_A,2023-07-03,158.94002149252316
PRODUCT_A,2023-07-04,143.31206983642687
PRODUCT_A,2023-07-05,129.47818224829192
PRODUCT_A,2023-07-06,117.51455077830593
PRODUCT_A,2023-07-07,128.06236296346495
PRODUCT_A,2023-07-08,139.20077362665586
PRODUCT_A,2023-07-09,155.32189947551123
PRODUCT_A,2023-07-10,155.50501703442336
PRODUCT_A,2023-07-11,144.3740743890129
PRODUCT_A,2023-07-12,127.36255211119763
PRODUCT_A,2023-07-13,120.74530740652662
PRODUCT_A,2023-07-14,120.59863999043402
PRODUCT_A,2023-07-15,139.85765343400155
PRODUCT_A,2023-07-16,164.49099989773185
PRODUCT_A,2023-07-17,162.40013512156327
PRODUCT_A,2023-07-18,145.66209758790453
PRODUCT_A,2023-07-19,136.01152240048592
PRODUCT_A,2023-07-20,117.21277956889651
PRODUCT_A,2023-07-21,112.99304945801481
PRODUCT_A,2023-07-22,133.84845733430103
PRODUCT_A,2023-07-23,145.2401460387441
PRODUCT_A,2023-07-24,156.76705392356735
PRODUCT_A,2023-07-25,147.86441688405984
PRODUCT_A,2023-07-26,138.86774909041196
PRODUCT_A,2023-07-27,121.3679030421939
PRODUCT_A,2023-07-28,122.56827922922848
PRODUCT_A,2023-07-29,143.51602653417407
PRODUCT_A,2023-07-30,144.01853883820198
PRODUCT_A,2023-07-31,160.18280387368557
PRODUCT_A,2023-08-01,152.10676069691527
PRODUCT_A,2023-08-02,123.57274103950368
PRODUCT_A,2023-08-03,125.93214612877685
PRODUCT_A,2023-08-04,125.83637365011361
PRODUCT_A,2023-08-05,137.77266879812348
PRODUCT_A,2023-08-06,158.71823445314297
